learner_id,country,degree,institution,major
Learner#c5d3d7c1-7761-48aa-b356-bb1a161ef666,India,Graduate Student,Saint Louis University,Information Systems
Learner#c5d40a78-cdae-4459-b438-d4019c6fd896,Pakistan,Graduate Student,SZABIST,Project Management
Learner#c5d44cda-c163-4a5d-ab03-2265939dfbee,India,Undergraduate Student,Royal institute of management,Business Administration
Learner#c5d53b4e-5766-40d4-9807-c4f9b1ddbfa5,Egypt,Undergraduate Student,Badr University in Cairo,Business Administration
Learner#c5d56a67-c617-4fed-84ba-996c2a3e3ec1,India,NULL,NULL,NULL
Learner#c5d5808a-cc9b-4aeb-859f-c3009a1f49b2,Kenya,Other Professional,Bulkstream ltd,Physiotherapy
Learner#c5d65d21-1b26-40ad-ba06-8ba537ff0d1e,India,NULL,NULL,NULL
Learner#c5d6a88b-d8a1-477e-9da4-3b6a74c80ef1,Pakistan,NULL,NULL,NULL
Learner#c5d7847b-d52a-4142-8849-0047d5deea8b,South Africa,Graduate Student,Signa Opportunity,Software Engineering
Learner#c5d83ee5-fd02-4b5c-acad-aa774e3f3d99,Pakistan,Graduate Student,Iqra university,Business Administration
Learner#c5d8f23b-d370-42de-9cd3-de8c8050364d,India,NULL,NULL,NULL
Learner#c5d9209a-62ca-4dce-86b1-07432bb7dc2c,Bangladesh,Graduate Student,National University,Zoology
Learner#c5d93605-9513-45e0-b187-406aca9e3e74,India,NULL,NULL,NULL
Learner#c5d98329-60c5-46ca-ae04-aacecce8d033,Brazil,Graduate Student,Sao Paulo University,Product Management
Learner#c5d9f7ed-cab6-4b38-b092-96f2ea55fa8e,Pakistan,High School Student,Govt Post Graduate College of management science chitral,Accounting
Learner#c5db8feb-c95a-4c72-9d7a-57c755df4c78,India,NULL,NULL,NULL
Learner#c5dc3215-5517-4659-9308-118048995294,Nepal,NULL,NULL,NULL
Learner#c5dce6c2-9a1c-4a5d-be28-3f55e54251f4,Nigeria,NULL,NULL,NULL
Learner#c5dd7647-cd33-4194-9786-77653167cd71,NULL,NULL,NULL,NULL
Learner#c5de430e-1dc5-4dff-a85d-365168cd6305,India,Undergraduate Student,Rgcer,CSE
Learner#c5df5bcd-bf9f-43ef-a672-723b8a19ead3,United States,Undergraduate Student,University of Miami,Cyber Security
Learner#c5dffa76-6d1c-4a13-a90e-5ad5c5ee210e,Nigeria,NULL,NULL,NULL
Learner#c5e2513c-6e00-4b9a-b71e-dd63c82efc1b,Philippines,NULL,NULL,NULL
Learner#c5e1167a-3c92-407a-8f89-0d55202ef7f8,India,Undergraduate Student,Gujarat TechnologicalUniversity,Computer Engineering
Learner#c5e127fc-63c1-4096-97d5-25b3cf5d1b5f,Nigeria,Graduate Student,Ecole superiuere de technologie et de gestion,Accounting and Finance
Learner#c5e1bc97-8a3c-47a2-b44e-a97b6a9cb45a,South Africa,Not in Education,None,Accounting and Finance
Learner#c5e27f40-e49e-42e9-9e2c-dd0e617ad12d,India,Graduate Student,St joseph college of engineering and technology palai,Artificial Intelligence and Data Science
Learner#c5e28851-b096-4e17-aecb-7a37b7320c1a,NULL,NULL,NULL,NULL
Learner#c5e34538-cd87-4015-9198-f2aca18e63c5,Kenya,NULL,NULL,NULL
Learner#c5e36ede-b8b9-4100-8cdf-3228208d20ee,India,NULL,NULL,NULL
Learner#c5e3b038-5ceb-4251-adfd-b9bc5d9482aa,India,Graduate Student,Davv indore,Project Management
Learner#c5e437e9-9306-4c65-beed-b3e4c62b5514,Pakistan,NULL,NULL,NULL
Learner#c5e4adda-98d4-48c4-9566-8c38994c6c1b,Ghana,NULL,NULL,NULL
Learner#c5e50ef1-6cb3-4d95-983d-52957112e8c3,Australia,NULL,NULL,NULL
Learner#c5e57e1b-ba67-428f-943a-9535f6ceb01b,NULL,NULL,NULL,NULL
Learner#c5e590c1-5729-400b-b158-fbc810935b00,India,NULL,NULL,NULL
Learner#c5e89cd3-8b3d-4485-b573-dbd5e4e523fc,Nigeria,Graduate Student,University of Lagos,Data Analytics
Learner#c5e591c8-5c3e-4dca-9d2a-90aceb6da2a5,India,Graduate Student,"Anjuman institute of Technology and Management, India",Nil
Learner#c5e5decf-edbc-4383-9a79-904c54a5f3b6,Pakistan,Graduate Student,COMSATS Lahore,Geophysics
Learner#c5e6272e-2690-4c08-9fd2-c8fc8a8f03e8,Philippines,NULL,NULL,NULL
Learner#c5e72622-25e3-4f8d-ba10-ccf30dbd48d4,Kenya,Undergraduate Student,KCA university,Project Management
Learner#c5e86634-e5e0-4560-980f-e7d3bec2ead8,Ghana,NULL,NULL,NULL
Learner#c5e968a2-6386-416b-bc9c-66aa6aac7501,Kenya,NULL,NULL,NULL
Learner#c5e9b49b-890b-406d-b642-2e6a501e673a,Kenya,Undergraduate Student,South Eastern Kenya University,Environmental Sciences
Learner#c5ea8e44-f693-40a9-8f09-08beea271ad9,Nigeria,NULL,NULL,NULL
Learner#c5eb1740-8628-47a8-b8c0-e90abe0c39e1,Pakistan,NULL,NULL,NULL
Learner#c5eb2168-dbd8-4f70-942e-84866355bf72,India,NULL,NULL,NULL
Learner#c5eb2671-35d7-4df8-8f2c-ca3daccbd2b4,Egypt,NULL,NULL,NULL
Learner#c5eb3da1-1304-4c0b-ae4e-decdde099a16,Philippines,Graduate Student,University of Cebu Main Campus,Civil Engineering
Learner#c5eb4600-f6d5-4bf8-81d7-983f849c0fd9,Egypt,Graduate Student,Helwan university,Civil Engineering
Learner#c5eb68be-bf03-4590-8b58-7b6247b29b06,Ghana,High School Student,Ejura Islamic Senior High,Information Technology
Learner#c5eb7689-ff9c-489f-89c7-09488f37ae78,Kenya,Graduate Student,University of Nairobi,Actuarial Science
Learner#c5ebce80-1cb3-4a57-86ba-9d4be1b811f1,Egypt,NULL,NULL,NULL
Learner#c5ec9f48-4395-4c80-9e5a-a62da3d778e9,Pakistan,NULL,NULL,NULL
Learner#c5ed41a4-0ee3-4b2e-9b02-5c29700ca6d3,Nigeria,NULL,NULL,NULL
Learner#c5ed85a9-4b68-4890-81c7-33322db61db2,Nigeria,NULL,NULL,NULL
Learner#c5ed9d04-c21d-4c63-99d8-39fb33d083fa,India,NULL,NULL,NULL
Learner#c5ee8f44-e19c-4e60-92ab-fd26670bafa1,India,NULL,NULL,NULL
Learner#c5ee9109-8730-43a5-9d4e-2b1d7bf50098,Pakistan,NULL,NULL,NULL
Learner#c5eeb493-b9c8-457c-bad1-810dd4f774e7,India,NULL,NULL,NULL
Learner#c5eecdeb-82e5-41ae-8a13-17e4e1794d00,Nigeria,Undergraduate Student,umiversity of ghana,Biochemistry
Learner#c5ef4445-4451-4cdc-a26c-e27df7e5ce1a,India,NULL,NULL,NULL
Learner#c5ef6210-230f-47d7-9c01-feaf3def0f24,India,High School Student,"Lotus Valley International School, Noida",Humanities
Learner#c5efa138-fd56-451b-a012-c2f5f6c3ead4,India,NULL,NULL,NULL
Learner#c5efaf95-850c-40d5-98a1-068bdb835fe8,India,Undergraduate Student,SVR ENGINEERING COLLEGE,Computer Science and Engineering
Learner#c5efd88c-2f45-45c9-bbdc-585e7ee29a1f,Bangladesh,Undergraduate Student,Islamic University of Technology(IUT.OIC),Technology Management
Learner#c5efdabb-fccb-4a2f-8119-8c2d279ae774,Nigeria,Graduate Student,University of lagos,Insurance
Learner#c5f07f61-c975-455f-915f-3ad112f5c9fd,Kenya,Undergraduate Student,Kenya institute of  mass communication,Photography
Learner#c5f14606-8946-4646-83a0-e4b0a65efed9,India,NULL,NULL,NULL
Learner#c5f1fcc6-300e-42f4-83f2-d9011cbfa81f,Nigeria,Graduate Student,Federal University of Agriculture Abeokuta,Seed Science and Technology
Learner#c5f3777a-6adb-48d2-98d3-2ed73257fe0c,Nigeria,NULL,NULL,NULL
Learner#c5f47638-ee63-4c59-b32d-a43b7d4f713f,Kenya,Undergraduate Student,Multimedia University of Kenya,Information Technology
Learner#c5f54f89-4d76-441b-8747-d91e4d270d0d,United States,Graduate Student,University of Cincinnati,Computer Science
Learner#c5f56bba-7f74-4c24-8c23-67d91daa5e62,United States,Graduate Student,saint louis university,Information Systems
Learner#c5f5e005-4742-40ee-a642-cf71bb336b17,Nigeria,Graduate Student,Delta State University,Pharmacy and Pharmacology
Learner#c5f747db-42b1-4010-89bd-df2c8935fa5f,India,NULL,NULL,NULL
Learner#c5f77372-453a-4fb9-b8db-f619493de2e2,Bangladesh,Undergraduate Student,Tejgaon college,Hotel and Restaurant Management
Learner#c5f7afe8-9f16-444a-b1b2-57161decd50b,Egypt,NULL,NULL,NULL
Learner#c5f89003-7523-40b1-aa3f-21a0c49e963a,Pakistan,Graduate Student,Fast University,Software Engineering
Learner#c5f8b36a-62d7-4ff0-b769-718b06508652,India,Not in Education,HCl technologies,Working
Learner#c5f91c18-f84c-44e1-96e0-23df31e87463,Nigeria,NULL,NULL,NULL
Learner#c5f92cb5-4987-43f8-94e7-56a9d0eeb4f2,Nigeria,Undergraduate Student,AHMADU BELLO UNIVERSUTY ZARIA,Pharmacy and Pharmacology
Learner#c5ffc608-5cbb-4a91-8265-afb76ea7178b,Nigeria,NULL,NULL,NULL
Learner#c5f98d58-5384-408d-baac-0ac392613ba4,India,Graduate Student,Illinois institute of technology,Food Safety and Technology
Learner#c5fa31a6-3872-4eff-8dee-9264e8def08c,India,Not in Education,Shophitorioum Engineering College,Civil Engineering
Learner#c5fc8f5b-f237-474b-acfe-cc5e679272f6,Ghana,Graduate Student,University of Cape Coast,History
Learner#c5fcc217-f9d8-46eb-a641-158adcfb0c01,Nigeria,Undergraduate Student,Augustine university ilara-epe,Finance and Banking
Learner#c5ffbeea-394d-4215-bdb6-ff33c19d4c80,NULL,NULL,NULL,NULL
Learner#c5fd79b1-9ab1-4805-a46a-e93e91b79f85,Nigeria,Undergraduate Student,University Of Calabar,Geology
Learner#c5fe2f3d-5590-4e6e-a42e-68f56c0898a0,Ghana,NULL,NULL,NULL
Learner#c5ff1b39-0e1e-4728-9197-790a75111314,British Indian Ocean Territory,Graduate Student,Saint louis,Project Management
Learner#c5ff1d2d-cc45-420a-a86d-771765aadf58,Ghana,NULL,NULL,NULL
Learner#c5ffa1d7-3542-4d4d-a3ee-59e4d7ef41f5,Ghana,Undergraduate Student,University of Ghana,Geography
Learner#c60176ac-c68f-4d00-a331-ae2c56cdab2d,Egypt,Graduate Student,University of Gazira,General Surgery
Learner#c60245b0-1859-4a6a-8629-92b0c67511a3,Nigeria,Not in Education,ValleyView University,Information Technology
Learner#c6028624-13a4-426a-a8ed-9111304e488d,India,Not in Education,Anurag College of Engineering,Software Engineering
Learner#c6033aa8-7946-4cc7-a8c0-76094f858e1c,United States,NULL,NULL,NULL
Learner#c6036627-5794-432c-b8d3-252d5add4545,New Zealand,NULL,NULL,NULL
Learner#c603d35e-ab06-4363-b57a-fdf00bede49f,India,Undergraduate Student,Banasthali Vidyapith,Computer Science
Learner#c603d406-ff2d-499e-9e1c-3f061a8cf280,Nigeria,Teacher/Educator,"Ignatius Ajuru University of Education, Port Harcourt, Rivers State, Nigeria",Education
Learner#c6040399-522a-487e-8bd2-cd4879ca5040,United States,Graduate Student,Grand Valley State University,Data Science and Analytics
Learner#c60529bc-1f7a-4253-bf88-c8455f178da0,India,Undergraduate Student,Mediciti Institute of Medical Sciences,Medicine
Learner#c609d413-b404-410d-ac32-6162995697ea,India,NULL,NULL,NULL
Learner#c6059125-caa3-45c7-9bfc-5e8530457918,Ghana,Not in Education,UCC,Human Resource
Learner#c605b453-6556-4634-bae6-78ca3caeae09,Pakistan,Graduate Student,"University of Education, Lahore",Chemistry
Learner#c6061374-bc7e-4156-a3bc-06e1142ce687,Ghana,NULL,NULL,NULL
Learner#c606bc49-c019-44f7-802e-77fb19318bfe,India,NULL,NULL,NULL
Learner#c606c1ab-c1a7-4671-898e-ba82188091f6,India,NULL,NULL,NULL
Learner#c6076926-127c-42a9-b665-995160e3800b,India,Undergraduate Student,DAVV school of law,Law and Legal Studies
Learner#c607ac36-a4eb-4a14-a777-f9aab51adc56,India,NULL,NULL,NULL
Learner#c607cc4b-0988-4d8d-8b2c-a2d58af8b1e9,Nigeria,Graduate Student,Ebonyi State University,Psychology
Learner#c607f38f-e08e-4e0a-90f1-ed5444aae65d,Nigeria,Graduate Student,Federal University Dutse,Computer Science
Learner#c6096b43-e362-4c9f-a061-07e6f2e513a3,Bangladesh,NULL,NULL,NULL
Learner#c609df55-5b8b-4596-ad6f-6911b5995ee9,India,Undergraduate Student,"Sri guru Gobind Singh College of Commerce,Delhi University",Commerce
Learner#c60af12e-9f2d-4d7c-891a-480cc24a4aa8,Philippines,Graduate Student,Mapúa University,Psychology
Learner#c60bff82-420c-4a01-831a-7dc80d0852f8,India,Undergraduate Student,Don Bosco,Content Creator
Learner#c60c981c-03b5-4d91-8b0a-23dbec342de8,United States,NULL,NULL,NULL
Learner#c60ea18a-7931-45d7-9953-4ece662f088e,India,Undergraduate Student,NMIMS Mumbai,MBA
Learner#c60eb55a-bf81-4298-bb65-e1c8ef5f1d03,Nigeria,Undergraduate Student,University of port harcourt,Hospitality Management
Learner#c60f1d4c-da38-47a3-b310-d56b21f8d3e6,Ghana,Graduate Student,Illinois Institute of Technology,Artificial Intelligence
Learner#c60f8724-898b-4fde-9229-d79214d750a7,Nigeria,Graduate Student,"First Technical university, Ibadan, Nigeria.",Statistics
Learner#c60fd0ba-1b36-46cc-a03f-2457a5edc5ad,Philippines,NULL,NULL,NULL
Learner#c610a284-da83-423d-9e22-6b75a1c86c0c,Ghana,Undergraduate Student,Valley View University,Accounting and Finance
Learner#c611281f-bba9-4ff2-8d27-5a12854e551a,Nigeria,NULL,NULL,NULL
Learner#c611515d-82b7-40e6-843a-2beec4fe0cc5,Pakistan,NULL,NULL,NULL
Learner#c61151fb-06e9-49f0-bdee-bdf58d575d84,India,Undergraduate Student,Kolhan University,Accounting
Learner#c613688c-df34-4744-99c8-303207713b58,Nigeria,Graduate Student,Babcock University,Economics
Learner#c613b064-478d-4948-b2ce-8886b22ce156,South Africa,NULL,NULL,NULL
Learner#c615a871-304a-47c9-909f-9b14ad7a4cfe,"Tanzania, United Republic of Tanzania",Undergraduate Student,University of Dar es Salaam,Agribusiness Management
Learner#c616383d-0442-4bf2-99f5-83bb98d2494f,Egypt,NULL,NULL,NULL
Learner#c6165f5b-60f6-414a-b437-cc8d66d4cd48,Bangladesh,Graduate Student,City University,Bachelor of Science in Computer Science
Learner#c616b8a1-cfad-45d6-8981-5705f521e679,Pakistan,Graduate Student,IIUI,Communication and Media Studies
Learner#c6175ac8-1d4c-4f71-be1c-25bbaceebe98,Philippines,NULL,NULL,NULL
Learner#c617ae36-4b7b-4467-af31-ef097fedf827,Nigeria,NULL,NULL,NULL
Learner#c6185050-a6b9-41f8-aef7-fff68c1f65bb,Ghana,Graduate Student,Legon Center for Foreign Affairs and Diplomacy,International Relations
Learner#c6185c38-e3ab-4736-bcc1-22794a1c8ce4,Bangladesh,Undergraduate Student,North South University,Computer Science and Engineering
Learner#c61863ba-ef04-40c7-891f-9a3a9f431eb8,India,Graduate Student,Bharathiar University,Marketing
Learner#c618a255-280f-4d02-a1ef-bd2af8b90017,South Africa,Undergraduate Student,Alison,Business Administration
Learner#c6198c6d-1d2d-4125-9202-ea14159027cb,Egypt,NULL,NULL,NULL
Learner#c61a6775-e923-41be-a1f1-9321ffefc97a,India,Undergraduate Student,jssateb,Electronics and Communication Engineering
Learner#c61aa643-28be-4abe-ba4d-a2159abc1458,Pakistan,NULL,NULL,NULL
Learner#c61b034c-859e-424f-857d-a6f70fc8d6ee,Nigeria,Undergraduate Student,University of Benin,Medical Laboratory Science
Learner#c61cc2dd-50ec-4e54-93a2-64d2dfd2984c,Philippines,Undergraduate Student,Mapua University,Mechanical Engineering
Learner#c61d0924-3356-4c28-98ba-995783a77826,Nigeria,Not in Education,Federal University of Agriculture Abeokuta,Project Management
Learner#c61d6c9b-bc5d-4069-a123-eba09dff8959,United States,Undergraduate Student,Saint Louis University,Nursing
Learner#c61e79e9-8140-4f25-9267-141bd8911e29,Pakistan,Undergraduate Student,University of Lahore,Digital Marketing
Learner#c61ef4f2-ab90-4fb1-b129-fa0e1e280955,Nigeria,High School Student,Alx,Project Management
Learner#c61efaf2-14a2-46c8-b521-2fcf03359382,Nigeria,NULL,NULL,NULL
Learner#c61fdc7f-8794-420a-8da1-875eb9d7304f,India,Undergraduate Student,"Guru Jambheswar University of Science & Technology, Hisar",Artificial Intelligence and Machine learning
Learner#c6219ba4-eb74-4d7c-acb4-382f14375f0c,Nigeria,Graduate Student,"The Polytechnic, Ibadan",Accounting and Finance
Learner#c621b899-c7f1-40cd-b3ba-c1d3ee06436e,Pakistan,NULL,NULL,NULL
Learner#c62235dc-97b8-40b9-8b91-183506c52be7,Kenya,NULL,NULL,NULL
Learner#c624cec3-b3ff-4fee-9925-da86aff2b1af,NULL,NULL,NULL,NULL
Learner#c6239261-b41b-4438-afbe-f5d2ff03b86f,Pakistan,Graduate Student,GCU Faislabad,Computer Science
Learner#c623f490-2194-4f5e-b163-92f6d73a45ff,India,Undergraduate Student,Dr. Ambedkar Institute of Technology,Computer Science
Learner#c623f7df-9446-4817-a32d-31ced4797c24,Ghana,Undergraduate Student,University of Energy and Natural Resources,Civil Engineering
Learner#c62406c8-5713-4963-ab13-33281023ef5f,India,Undergraduate Student,BMSCE,Mechanical Engineering
Learner#c62450e0-c702-429f-9b09-ebccc3321ddf,Nigeria,Graduate Student,Joseph Sarwuan Tarka University,Computer Science
Learner#c625209a-eeab-4019-b97f-7460368be0fd,India,NULL,NULL,NULL
Learner#c625a9c6-d5c1-4c37-b2ec-28a9b1c26ce3,Pakistan,NULL,NULL,NULL
Learner#c625b10c-f218-451f-998f-baf39ccb944f,Ghana,Not in Education,University for Development Studies,Accounting and Finance
Learner#c6266490-c7c1-4a9e-a870-1e4ede89d9dd,India,NULL,NULL,NULL
Learner#c6268974-5d9c-4784-b77b-8e970e3d1e97,Malawi,Not in Education,Kamuzu University of Health Sciences,Global Health
Learner#c6268e07-ab0b-4fd5-9cfe-27feafce578f,South Africa,Undergraduate Student,Central University of Technology,Diploma in Language Practice and Media Studies
Learner#c6270179-76f1-4af3-a475-1ca951029717,India,Undergraduate Student,Amity University,Computer Science and Engineering
Learner#c6275bf2-7975-4db7-a440-9e4b8b937891,Nigeria,NULL,NULL,NULL
Learner#c628c25c-160a-4dff-a3ce-04f56546f967,Ghana,Undergraduate Student,U.D.S,Planning
Learner#c62a5dcd-ab83-445b-88e4-7755a45d6728,Pakistan,High School Student,Government Boys Higher Secondary School Khorwah,Pre Engineering
Learner#c62a893c-9808-41b5-87ac-e6769e6f78bd,India,Graduate Student,Siddharth institute of technology,Commerce
Learner#c62b3a07-c1f4-454f-a243-55f4386db2d2,Egypt,Undergraduate Student,Cairo university,Bioinformatics
Learner#c62c1676-a176-47c5-89d3-d41471853ebf,Ghana,Not in Education,Waron Construction,Statistics
Learner#c62c4109-44ea-4dd4-b5a0-af12e70f4845,NULL,NULL,NULL,NULL
Learner#c62c54ae-2677-45c2-a14a-c393818cd2d0,India,High School Student,Excel Public School,Computer Science
Learner#c62cb735-18df-46aa-ad65-a050f548a89d,India,NULL,NULL,NULL
Learner#c62fd8f1-b335-4d3c-9285-52bfa6b3b8f4,Nigeria,NULL,NULL,NULL
Learner#c6300c9f-bc9d-4930-9af3-bb64f89969a3,Pakistan,Undergraduate Student,Jpmc,Medicine
Learner#c63020c6-5dc4-4747-a25c-4fe0604dd43f,India,Undergraduate Student,Dronacharya group of institutions,CSE
Learner#c63029c9-ec5f-4b2f-bb40-02e28bb85c1f,Egypt,Undergraduate Student,MET,Bachelor of Science in Computer Science
Learner#c6304735-f0a6-4a76-833c-306e96c1930f,NULL,NULL,NULL,NULL
Learner#c6318299-04fc-47fe-81f4-bb81cf99a099,Egypt,Graduate Student,Faculty of commerce,Accounting and Finance
Learner#c631892d-2345-4958-9a14-f9f1e0d0b969,Pakistan,Undergraduate Student,Hazara University,Artificial Intelligence and Robotics
Learner#c6322532-8647-4764-aaf7-1f55298fff91,Pakistan,Undergraduate Student,MIHS,Student
Learner#c6319255-1d81-440b-8e5f-dc4cfd0fcea1,Nigeria,NULL,NULL,NULL
Learner#c631a753-9c0d-40b5-a292-b83dd3cc4989,South Africa,NULL,NULL,NULL
Learner#c631f56f-2c5f-47ed-98e0-5cb49702b64e,France,Graduate Student,ESC Rennes School of Business,Financial Engineering
Learner#c631f7ab-db84-4444-9e0e-e3d8666c44f4,Nigeria,Undergraduate Student,Baze University,Sociology
Learner#c640bdc4-d717-49b2-8593-3904f26c2090,Ethiopia,NULL,NULL,NULL
Learner#c632c057-567c-4d8e-934d-75bdb1a9a535,Pakistan,Graduate Student,The university of faisalabad,Anesthesia
Learner#c6334350-6aff-4cf7-83ab-8d56e5dff0ae,Nigeria,NULL,NULL,NULL
Learner#c633d420-d75f-4b29-9b0b-8f8f9ce1a97d,Nigeria,NULL,NULL,NULL
Learner#c6342d22-c79e-4673-b614-a537e5eab124,Kenya,NULL,NULL,NULL
Learner#c6353305-a6f1-4428-aba8-f9ab0d721f92,India,NULL,NULL,NULL
Learner#c635f74d-43a7-4d0e-abea-7c5ef63e3161,India,High School Student,"Lotus Valley International School, Noida",Biology
Learner#c6362b42-8aa5-43c5-a7f2-219f46d21190,India,Graduate Student,saint louis university,Information Systems
Learner#c637c908-9229-4d0d-bf67-62672870e8e5,Nigeria,Graduate Student,"University Of Benin,Benin City,Nigeria",Data Visualization
Learner#c63858f2-1721-4921-8714-1dca577e1aab,Nigeria,Graduate Student,Bestower international university,Business Administration
Learner#c640bfcb-9201-49cd-aba6-cf0bb402c60d,Nigeria,NULL,NULL,NULL
Learner#c6389946-edd3-4ade-a3fb-4e8dd080fcee,South Africa,Graduate Student,ALX,Artificial Intelligence
Learner#c638a524-a2d6-410a-8bf1-a08e4261bf66,Nigeria,Graduate Student,PluralCode Academy,Data Analyst
Learner#c638de6b-929c-4091-8ae2-ddf1739c0852,Nigeria,NULL,NULL,NULL
Learner#c638ebc6-3554-432a-ad38-5efe1b269f68,India,NULL,NULL,NULL
Learner#c6396bc7-99d0-4735-a85e-aebf515c9a80,United States,Graduate Student,Saint Louis University,Epidemiology
Learner#c6399837-a2fb-404c-b0da-4429014fc401,India,Undergraduate Student,"Gharda Institute of Technology, Lavel",CSE
Learner#c63a2370-fbcb-4acf-bd53-22bcc57dc646,India,Undergraduate Student,"Satish Pradhan Dnyanasadhana College, Thane",Bachelor of Science in Computer Science
Learner#c63a2dc4-95df-4c1c-98fe-223dd2952e04,India,Undergraduate Student,snjb collage of engineering chandwad,Computer Engineering
Learner#c63b12f5-5baf-48ff-9172-b9ce2df62ac3,Egypt,Graduate Student,Faculty of science,Marketing
Learner#c63b7299-76bb-4600-a333-4db218889a51,Ghana,NULL,NULL,NULL
Learner#c63c3358-89a4-469f-9068-a54368e16fc2,Nigeria,Graduate Student,"Federal university of agriculture, Abeokuta",Food Science
Learner#c63d2fd3-291a-4e25-bfc1-e691f6ebf2aa,Bangladesh,Undergraduate Student,KABI NAZRUL GOVT COLLEGE,Zoology
Learner#c63da8ac-b965-4259-a093-3b3694819a36,Bangladesh,Undergraduate Student,Prime University,English Language and Literature
